playerID,year,stint,tmID,TotalGP,Points,TotalMinutes,TotaloRebounds,TotaldRebounds,TotalRebounds,TotalAssists,TotalSteals,TotalBlocks,TotalTurnovers,TotalPF,TotalfgAttempted,TotalfgMade,TotalftAttempted,TotalftMade,TotalthreeAttempted,TotalthreeMade,TotalGS,TotalDQ
abrossv01w,2,0,MIN,26,343,846,43,131,174,53,42,9,85,70,293,114,132,96,76,19,23,2
abrossv01w,3,0,MIN,27,314,805,45,101,146,60,42,10,92,73,316,119,116,56,60,20,27,0
abrossv01w,4,0,MIN,33,341,861,45,101,146,86,48,12,98,87,307,118,106,77,89,28,28,0
abrossv01w,5,0,MIN,24,166,529,20,63,83,48,31,4,46,49,162,57,50,30,61,22,13,0
abrossv01w,6,0,MIN,31,304,777,29,78,107,60,48,6,80,86,276,109,73,53,82,33,31,0
abrossv01w,7,0,MIN,34,263,724,44,62,106,54,34,1,61,66,241,99,62,41,65,24,2,0
abrossv01w,8,0,MIN,34,345,843,53,97,150,85,44,4,68,86,298,132,43,36,101,45,29,0
abrossv01w,9,0,CON,9,58,170,6,25,31,16,12,0,14,21,60,22,16,12,17,2,2,0
adamsjo01w,4,0,MIN,10,33,96,10,13,23,4,2,3,10,10,33,13,2,2,12,5,0,0
aguilel01w,3,0,UTA,30,43,145,0,11,11,18,3,2,11,6,33,14,7,4,21,11,0,0
ajavoma01w,9,0,HOU,34,273,604,33,27,60,59,31,6,55,85,284,94,91,72,68,13,2,1
ajavoma01w,10,0,WAS,36,291,621,28,41,69,40,41,4,52,90,269,91,116,79,90,30,4,1
aldrima01w,1,0,WAS,31,77,321,9,19,28,35,10,4,28,33,65,30,30,11,15,6,0,0
aldrima01w,2,0,WAS,5,7,35,2,0,2,2,0,0,4,5,9,3,1,1,3,0,0,0
alhalta01w,2,0,ORL,26,49,252,15,23,38,14,11,0,28,20,58,19,14,7,11,4,1,0
allench01w,9,0,SAC,8,16,52,2,4,6,3,1,0,7,6,16,7,0,0,6,2,0,0
amachma01w,2,0,NYL,2,1,3,1,0,1,0,0,1,1,2,0,0,2,1,0,0,0,0
amachma01w,4,0,SEA,7,8,47,4,10,14,0,5,2,9,3,10,3,4,2,0,0,0,0
amachma01w,6,0,WAS,3,2,3,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0
ambermo01w,3,0,SAC,2,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
anderam01w,7,1,CON,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
anderam01w,7,2,NYL,3,0,9,1,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0
anderch01w,4,0,SAC,31,49,200,7,20,27,5,5,7,21,40,49,22,14,5,0,0,0,1
anderch01w,5,0,SAC,32,79,242,14,22,36,6,3,6,26,47,66,26,37,27,0,0,0,0
anderch01w,6,0,SAS,34,203,669,28,62,90,11,8,15,55,106,178,83,46,37,0,0,19,5
anderch01w,7,0,SAS,23,153,414,28,57,85,15,7,10,29,73,112,59,45,35,0,0,20,0
anderch01w,8,0,SAS,13,30,91,7,14,21,3,1,5,5,14,21,10,14,10,0,0,1,0
anderjo01w,9,0,CON,24,97,367,11,47,58,26,7,1,16,17,126,35,15,11,69,16,7,0
anderke01w,1,0,WAS,32,77,464,14,37,51,80,25,3,51,54,71,30,20,14,8,3,11,0
anderke01w,2,0,CHA,20,12,109,3,12,15,15,7,0,18,9,17,2,10,8,3,0,0,0
anderke01w,3,0,CHA,7,7,31,2,4,6,5,0,0,3,4,12,3,0,0,4,1,0,0
andrame01w,1,0,CLE,38,286,963,37,75,112,89,47,13,76,108,228,97,89,65,84,27,23,1
andrame01w,2,0,CLE,35,165,965,26,70,96,101,53,12,68,86,188,64,45,30,32,7,35,0
andrame01w,3,0,CLE,32,91,665,17,39,56,67,29,6,41,82,111,34,23,18,26,5,16,2
andrame01w,5,0,CHA,12,9,65,1,3,4,7,0,1,3,12,7,3,3,3,1,0,0,0
anosini01w,9,0,MIN,34,314,920,78,153,231,45,75,43,42,125,226,99,166,116,1,0,34,2
anosini01w,10,0,MIN,30,396,896,73,149,222,81,81,28,61,88,265,130,194,135,4,1,29,1
arcaija01w,1,0,HOU,38,318,1178,42,104,146,72,52,3,69,80,280,130,56,47,52,11,38,1
arcaija01w,2,0,HOU,34,620,1225,51,96,147,99,62,3,88,87,543,230,152,137,74,23,34,1
arcaija01w,3,0,HOU,35,403,1235,44,93,137,90,56,7,76,60,337,143,119,105,44,12,35,0
arcaija01w,4,0,HOU,37,427,1243,30,120,150,70,49,1,57,69,355,163,107,91,42,10,37,0
arcaija01w,6,0,HOU,39,386,1217,21,82,103,59,61,6,58,90,337,144,106,95,17,3,39,0
askamma01w,1,0,MIA,32,251,869,96,135,231,29,17,21,49,95,209,85,117,80,2,1,32,0
askamma01w,2,0,MIA,30,74,431,35,52,87,15,12,11,19,62,58,28,32,18,0,0,11,0
askamma01w,3,2,LAS,24,63,239,25,27,52,4,11,4,11,29,60,26,16,11,1,0,7,0
askamma01w,3,1,MIA,6,11,72,6,5,11,3,1,1,1,9,10,4,11,3,0,0,1,0
atkinla01w,7,0,IND,35,105,446,35,58,93,25,19,7,36,33,96,40,43,20,17,5,1,0
atkinla01w,8,0,SAC,30,58,233,13,31,44,15,11,5,34,15,49,22,19,14,2,0,0,0
atkinla01w,9,0,SAC,5,14,73,3,11,14,8,5,2,10,5,16,6,4,2,1,0,1,0
atkinla01w,10,0,SEA,2,5,46,6,12,18,5,10,1,4,5,8,2,2,1,1,0,1,0
atunrmo01w,9,0,SAS,41,81,392,16,39,55,27,17,14,27,25,95,28,18,11,45,14,0,0
augusse01w,7,0,MIN,34,744,1124,15,113,128,50,21,18,71,58,620,283,165,148,85,30,34,0
augusse01w,8,0,MIN,34,769,1093,37,99,136,79,41,21,83,58,583,296,173,151,62,26,34,0
augusse01w,9,0,MIN,31,591,1042,28,92,120,83,32,12,52,46,496,233,118,105,63,20,31,0
augusse01w,10,0,MIN,6,126,178,4,21,25,9,12,3,13,5,86,49,21,19,14,9,6,0
aycocan01w,1,2,MIN,3,0,6,0,3,3,4,0,0,0,1,0,0,0,0,0,0,0,0
aycocan01w,1,1,SEA,1,0,7,1,1,2,0,0,0,0,2,3,0,0,0,2,0,0,0
azizle01w,4,0,IND,7,10,44,2,7,9,1,0,4,3,5,14,4,4,2,0,0,0,0
azzije01w,1,0,UTA,15,144,559,5,36,41,92,12,5,28,43,104,47,43,40,24,10,15,0
azzije01w,2,0,UTA,34,285,1280,10,91,101,181,23,11,74,96,196,78,97,89,81,40,34,1
azzije01w,3,0,UTA,37,346,1337,17,65,82,192,31,19,75,122,231,104,112,90,111,48,37,0
azzije01w,4,0,SAS,34,260,1136,10,81,91,111,27,9,61,98,211,85,65,51,97,39,34,2
badertr01w,1,0,CLE,30,55,237,2,10,12,22,19,1,19,17,57,20,7,5,27,10,0,0
badertr01w,2,0,CLE,20,21,118,3,10,13,11,5,0,8,7,22,8,0,0,15,5,0,0
badertr01w,3,0,CLE,18,14,132,1,6,7,15,6,1,7,3,26,4,6,5,14,1,0,0
bakersh01w,7,0,NYL,34,251,614,23,33,56,35,46,2,50,69,251,97,56,48,33,9,16,0
bakersh01w,8,2,LAS,24,203,492,17,52,69,77,36,2,65,58,192,63,84,70,33,7,11,1
bakersh01w,8,1,NYL,3,5,13,0,1,1,0,0,0,0,1,2,2,0,0,1,1,0,0
bakersh01w,9,0,IND,13,49,110,7,15,22,15,9,1,11,15,37,12,34,25,1,0,0,0
bakersh01w,10,0,DET,1,7,11,1,0,1,1,1,0,1,1,3,2,3,3,0,0,0,0
balesal01w,8,0,IND,21,55,186,12,35,47,3,4,13,8,16,46,24,8,7,0,0,0,0
balesal01w,9,2,ATL,17,82,389,20,82,102,11,15,29,10,37,74,30,31,21,3,1,9,0
balesal01w,9,1,IND,14,37,126,7,15,22,2,5,14,3,18,36,14,9,7,5,2,0,0
banchrh01w,1,0,SAC,9,6,21,2,1,3,1,0,0,2,3,7,2,4,2,2,0,0,0
baranel01w,2,0,MIA,35,422,1089,47,162,209,70,35,59,71,90,363,156,82,74,91,36,33,2
baranel01w,4,0,NYL,33,278,850,45,136,181,64,36,43,62,69,257,107,35,31,91,33,7,0
baranel01w,5,0,NYL,39,436,1202,40,240,280,77,41,67,92,106,353,161,63,57,128,57,38,0
baranel01w,6,0,NYL,35,297,1012,40,195,235,61,28,48,60,83,246,107,57,49,88,34,35,1
barksla01w,2,0,POR,5,2,35,1,5,6,4,2,0,1,3,10,1,0,0,3,0,0,0
barksla01w,3,0,POR,17,100,285,18,22,40,12,8,7,23,31,101,36,26,23,22,5,3,0
barksla01w,4,0,SAS,26,59,168,8,25,33,5,1,3,10,21,79,21,2,2,52,15,0,0
barnead01w,1,0,CLE,9,10,24,2,1,3,6,0,0,3,2,7,4,4,2,2,0,0,0
barnead01w,2,0,CLE,3,2,3,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
barnead01w,3,0,SEA,28,100,543,48,62,110,31,35,9,32,68,120,41,29,15,8,3,19,1
barnead01w,4,0,SEA,16,88,396,26,39,65,23,11,7,18,36,84,32,21,12,31,12,16,1
barnead01w,5,0,SEA,40,74,441,37,34,71,36,26,3,25,48,80,24,35,23,6,3,2,0
barnequ01w,1,0,SEA,31,209,705,27,57,84,33,19,33,62,103,213,89,56,30,9,1,23,2
barnequ01w,2,0,SEA,20,68,229,14,20,34,11,9,6,16,29,59,23,27,21,1,1,3,0
barnequ01w,3,0,PHO,2,3,13,0,1,1,0,1,2,0,1,7,0,4,3,0,0,0,0
batkosu01w,6,0,SEA,32,213,504,28,76,104,26,17,26,37,93,186,82,63,47,7,2,0,1
batkosu01w,10,0,SEA,23,85,233,9,30,39,4,9,13,31,38,71,35,12,5,24,10,0,0
batteja01w,6,0,MIN,8,0,46,0,5,5,3,0,1,3,4,6,0,0,0,0,0,0,0
batteja01w,7,0,DET,30,36,187,13,12,25,8,2,3,4,22,56,15,7,4,15,2,1,0
battlas01w,6,0,SEA,2,2,8,0,2,2,0,0,0,1,1,2,1,0,0,0,0,0,0
battlas01w,7,0,NYL,33,143,455,13,49,62,29,31,3,38,32,141,54,25,20,46,15,2,0
battlas01w,8,0,NYL,37,263,820,32,101,133,60,36,2,49,58,258,94,60,46,95,29,5,0
battlas01w,9,0,NYL,40,140,429,20,46,66,33,20,2,31,31,120,45,50,36,39,14,0,0
battlas01w,10,0,NYL,34,177,548,17,68,85,40,31,2,52,48,148,63,46,32,46,19,3,0
bauerca01w,1,0,CHA,29,76,398,20,36,56,14,8,3,28,72,72,29,21,18,1,0,18,1
bauerca01w,2,0,WAS,15,15,102,8,10,18,3,2,1,6,12,17,5,10,5,1,0,0,0
bauerca01w,3,0,SAC,25,43,233,14,27,41,1,2,5,25,34,57,17,15,9,0,0,2,0
beardal01w,5,0,WAS,37,496,1127,30,128,158,100,75,42,90,106,421,177,162,120,60,22,37,0
beardal01w,6,0,WAS,30,422,1015,25,105,130,90,45,9,63,87,408,155,105,80,101,32,30,0
beardal01w,7,0,WAS,34,644,1058,25,134,159,100,65,27,94,98,505,242,159,122,107,38,34,4
beardal01w,8,0,WAS,33,622,1169,25,114,139,99,64,24,94,105,539,224,150,127,146,47,33,2
beardal01w,9,0,WAS,33,532,1092,4,114,118,117,55,19,106,111,474,187,146,107,144,51,33,2
beardal01w,10,0,WAS,33,511,1039,20,107,127,73,74,18,100,103,464,196,117,86,115,33,32,2
beckki01w,9,0,SEA,19,17,98,2,10,12,6,4,2,4,7,10,4,6,5,7,4,0,0
bennije01w,6,0,IND,10,9,52,3,3,6,4,1,1,4,5,8,3,4,3,2,0,0,0
berezva01w,9,0,SAS,2,0,6,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0
berthlu01w,3,0,CLE,5,8,16,3,1,4,0,0,0,0,5,7,3,4,2,1,0,0,0
berthlu01w,4,0,CLE,25,88,214,22,24,46,7,11,5,24,43,61,29,46,30,1,0,4,0
berthlu01w,5,0,HOU,16,37,134,12,15,27,4,6,2,9,28,34,12,18,13,0,0,0,1
beviltu01w,1,0,POR,32,153,796,19,76,95,89,41,6,66,93,112,40,72,56,60,17,32,1
beviltu01w,2,0,POR,31,153,788,27,61,88,103,59,6,52,102,119,39,71,52,73,23,31,0
beviltu01w,3,0,POR,27,84,421,7,26,33,44,22,3,27,49,61,25,29,19,36,15,19,0
beviltu01w,4,0,SEA,31,58,252,9,17,26,32,14,1,20,30,51,17,21,16,21,8,0,0
beviltu01w,5,0,SEA,42,101,469,9,33,42,40,46,3,35,60,77,32,33,23,33,14,0,0
beviltu01w,6,0,IND,35,221,1025,13,59,72,91,67,1,61,81,187,71,51,29,130,50,35,0
beviltu01w,7,0,IND,36,232,1061,10,73,83,81,72,1,54,79,195,78,59,42,109,34,36,0
beviltu01w,8,0,IND,40,224,1116,20,71,91,111,67,2,61,105,194,79,34,25,117,41,40,1
beviltu01w,9,0,IND,33,195,970,16,59,75,72,62,4,36,81,182,71,29,18,107,35,33,0
beviltu01w,10,0,IND,44,262,1085,17,85,102,117,74,9,59,101,234,86,64,43,139,47,42,0
bibbyje01w,1,0,NYL,20,23,77,3,2,5,13,3,0,14,9,20,5,13,11,6,2,0,0
bibrzag01w,5,0,SAS,24,159,465,5,23,28,40,21,7,32,38,151,55,26,23,84,26,9,0
bibrzag01w,7,0,SAS,32,361,751,10,56,66,48,26,12,47,49,311,130,53,46,157,55,22,0
birdsu01w,3,0,SEA,34,489,1194,17,66,83,203,60,3,114,54,397,160,119,109,153,60,34,0
birdsu01w,4,0,SEA,34,420,1136,22,91,113,221,48,1,110,47,368,155,69,61,140,49,34,0
birdsu01w,5,0,SEA,42,507,1369,27,105,132,226,63,5,103,61,387,174,106,89,166,70,42,0
birdsu01w,6,0,SEA,33,391,1123,22,55,77,189,32,6,91,52,327,139,77,66,118,47,33,0
birdsu01w,7,0,SEA,37,427,1171,27,83,110,172,62,7,95,63,369,150,76,64,174,63,37,1
birdsu01w,8,0,SEA,31,336,990,8,53,61,153,47,8,73,50,300,129,30,26,145,52,31,0
birdsu01w,9,0,SEA,36,524,1222,14,77,91,178,43,3,94,64,440,195,93,82,154,52,36,0
birdsu01w,10,0,SEA,34,431,1210,13,76,89,191,51,3,88,55,410,165,49,42,162,59,34,0
bjorkte01w,5,0,CHA,4,2,13,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0
blackch01w,10,0,CON,33,97,428,41,66,107,6,13,27,25,54,92,35,43,27,1,0,8,1
blackde01w,1,0,MIA,32,152,820,23,69,92,98,58,1,50,86,150,57,42,29,42,9,32,0
blackde01w,2,0,MIA,35,194,1041,50,92,142,134,87,3,55,76,205,77,48,37,23,3,35,0
blackde01w,3,0,MIA,32,153,899,41,82,123,137,59,5,32,75,160,64,33,25,3,0,32,1
blackde01w,4,0,CON,38,63,402,17,36,53,48,22,2,18,35,78,28,9,6,3,1,0,0
blackde01w,5,0,CON,39,64,420,15,32,47,54,23,0,21,47,70,30,4,3,2,1,4,0
blodgci01w,1,0,SAC,20,52,133,1,8,9,3,8,1,13,9,50,20,6,4,28,8,0,0
blodgci01w,2,0,SAC,13,40,79,1,10,11,7,6,1,12,7,33,15,2,1,17,9,0,0
blueni01w,7,0,WAS,25,54,184,7,14,21,36,19,0,18,36,55,14,31,25,13,1,0,0
blueni01w,8,0,WAS,30,107,420,13,50,63,48,22,5,37,55,108,35,37,31,27,6,1,0
blueni01w,9,0,WAS,26,99,537,15,26,41,73,19,2,42,59,102,33,25,19,32,14,22,0
blueni01w,10,0,WAS,16,24,91,2,8,10,12,7,0,13,12,24,7,10,7,9,3,0,0
blueoc01w,4,0,HOU,17,4,41,1,1,2,3,0,0,4,3,5,1,4,2,0,0,0,0
blueoc01w,5,0,HOU,13,44,155,12,9,21,5,1,0,7,10,42,16,13,12,4,0,3,0
bobbish01w,9,0,LAS,32,133,679,19,54,73,108,30,1,71,59,167,45,26,17,90,26,23,0
bobbish01w,10,0,LAS,36,71,364,11,23,34,46,15,1,29,37,89,26,13,11,39,8,3,0
boddiwh01w,10,0,SAC,4,2,9,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0
boltoru01w,1,0,SAC,31,419,938,46,69,115,64,38,1,50,66,402,146,93,73,174,54,31,0
boltoru01w,2,0,SAC,36,277,703,44,71,115,64,32,1,49,66,260,90,65,48,133,49,0,0
boltoru01w,3,0,SAC,32,349,737,31,63,94,37,45,2,35,74,316,125,77,56,132,43,1,0
boltoru01w,4,0,SAC,39,164,612,17,50,67,41,35,2,26,62,203,61,26,20,110,22,0,0
boltoru01w,5,0,SAC,40,169,522,18,35,53,34,27,0,18,48,172,60,23,17,88,32,4,0
bondla01w,7,0,CHA,34,193,614,7,42,49,73,35,8,80,83,158,63,77,57,46,10,5,1
bondla01w,9,0,IND,32,74,325,7,24,31,27,15,4,33,56,90,26,16,13,42,9,1,0
bonfisu01w,3,0,PHO,22,105,306,16,21,37,23,12,0,18,35,89,43,25,19,6,0,6,0
bonnede01w,10,0,PHO,45,478,910,87,156,243,16,28,31,41,83,347,161,189,154,14,2,0,0
bowenli01w,8,0,NYL,6,9,37,0,2,2,1,0,0,4,0,10,3,0,0,6,3,1,0
boydca01w,2,0,DET,21,75,230,10,16,26,14,11,2,16,32,67,23,20,18,36,11,0,0
braxtka01w,6,0,DET,35,242,491,46,61,107,16,18,13,55,83,228,102,66,38,1,0,2,0
braxtka01w,7,0,DET,44,196,482,50,95,145,32,19,15,71,110,195,80,59,36,2,0,1,1
braxtka01w,8,0,DET,42,284,715,75,151,226,21,17,24,82,120,252,114,82,56,1,0,20,2
braxtka01w,9,0,DET,42,372,770,68,148,216,36,18,29,71,106,322,139,129,94,2,0,19,1
braxtka01w,10,0,DET,33,300,600,78,123,201,48,23,25,63,89,238,126,76,48,0,0,2,0
brazian01w,1,0,CHA,22,51,203,16,18,34,5,5,0,17,24,49,19,19,13,0,0,3,0
brazian01w,2,0,IND,23,127,341,21,56,77,7,9,13,20,27,115,50,35,27,1,0,0,0
bristre01w,2,0,CHA,1,0,5,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0
brogami01w,1,0,PHO,30,233,777,40,80,120,50,31,7,39,93,150,75,93,74,29,9,25,0
brondsa01w,2,0,MIA,32,401,957,11,49,60,70,30,4,39,66,380,155,76,62,76,29,32,0
brondsa01w,3,0,MIA,30,263,763,7,34,41,46,26,4,40,40,266,97,67,55,44,14,23,0
brondsa01w,4,0,SEA,34,280,975,19,37,56,69,31,2,37,58,282,117,31,25,48,21,34,0
brownco01w,4,0,IND,30,186,522,11,30,41,31,21,4,36,30,164,61,33,28,100,36,2,0
brownco01w,5,0,IND,26,104,398,10,24,34,41,7,1,31,31,108,37,16,10,56,20,0,0
brownco01w,6,0,IND,6,6,23,0,2,2,3,1,0,3,1,5,2,0,0,5,2,0,0
brownco01w,7,0,CHI,15,48,252,4,18,22,26,10,0,18,12,59,16,8,4,44,12,2,0
browned01w,1,0,DET,32,188,619,36,52,88,72,24,5,68,77,168,60,80,67,4,1,7,0
browned01w,2,0,DET,32,237,800,31,70,101,87,33,7,68,83,232,85,60,47,53,20,14,1
browned01w,3,0,DET,28,115,549,29,53,82,58,25,7,60,73,131,43,32,23,12,6,7,0
browned01w,4,0,PHO,34,118,524,29,42,71,62,30,7,47,44,152,41,44,36,3,0,6,0
browned01w,7,0,HOU,4,4,28,1,3,4,1,1,0,2,2,5,1,2,2,0,0,0,0
brownki01w,3,0,WAS,20,34,123,4,9,13,7,7,0,5,13,41,15,3,3,13,1,0,0
brownki01w,4,0,WAS,27,60,269,6,26,32,28,13,1,22,23,72,24,3,2,33,10,0,0
brownki01w,5,0,WAS,28,107,374,9,41,50,42,13,2,33,21,89,36,24,21,29,14,0,0
brownki01w,6,2,HOU,5,2,19,0,1,1,2,1,0,2,2,0,0,2,2,0,0,0,0
brownki01w,6,1,WAS,2,2,14,0,0,0,0,2,0,2,0,2,1,0,0,1,0,0,0
brownki01w,7,0,NYL,16,20,58,2,6,8,9,2,0,3,7,20,6,8,7,4,1,0,0
brownki01w,8,2,LAS,27,131,327,8,31,39,48,12,3,25,21,99,39,40,35,40,18,0,0
brownki01w,8,1,MIN,3,11,29,2,3,5,2,1,1,2,5,9,2,8,6,3,1,0,0
brownki01w,9,0,LAS,36,172,562,9,51,60,68,19,0,40,42,160,58,35,32,70,24,20,0
brownki01w,10,0,CON,34,130,393,9,46,55,38,13,3,29,35,123,47,22,18,54,18,0,0
brownru01w,1,0,CLE,36,316,846,73,85,158,54,55,15,76,98,232,114,102,87,3,1,28,0
brownru01w,2,0,CLE,33,274,822,51,89,140,42,48,12,40,82,210,111,69,51,1,1,25,1
brownru01w,3,0,CLE,28,112,468,29,46,75,27,21,8,39,54,105,42,38,28,1,0,2,0
brownru01w,4,0,CHA,36,132,529,37,54,91,20,31,10,39,92,123,56,25,20,2,0,6,1
brumfma01w,1,0,MIN,32,124,613,22,38,60,42,22,2,40,70,101,47,42,29,9,1,17,1
brumfma01w,2,0,MIA,29,46,251,8,17,25,32,21,0,24,27,62,18,5,5,16,5,0,0
brumfma01w,4,0,CHA,27,21,130,1,9,10,15,1,1,7,14,18,7,8,7,3,0,0,0
brungje01w,5,0,CON,41,58,415,15,35,50,32,5,4,14,26,74,21,5,4,48,12,0,0
brungje01w,6,0,CON,12,2,47,1,5,6,2,0,0,2,4,9,1,0,0,4,0,0,0
brungje01w,7,0,CON,4,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
brunsre01w,5,0,SAC,40,170,574,50,89,139,22,25,17,32,53,160,66,53,38,0,0,1,0
brunsre01w,6,0,SAC,42,320,916,88,143,231,26,33,19,51,88,302,130,103,60,0,0,24,0
brunsre01w,7,0,SAC,43,286,751,86,137,223,22,24,21,49,81,258,112,103,62,1,0,14,0
brunsre01w,8,0,SAC,36,423,1020,134,180,314,25,47,36,60,81,329,160,150,103,4,0,32,0
brunsre01w,9,0,SAC,30,327,779,87,126,213,13,36,20,51,82,270,135,85,57,0,0,30,0
brunsre01w,10,0,SAC,27,331,665,67,123,190,9,40,16,45,57,255,124,106,83,1,0,17,0
bullevi01w,1,0,WAS,34,372,1163,63,129,192,45,69,52,60,93,314,153,69,51,41,15,34,0
bullevi01w,2,0,WAS,32,278,1073,65,166,231,41,53,58,53,86,286,112,48,35,64,19,32,0
bullevi01w,3,0,WAS,37,296,1063,51,150,201,57,62,42,62,95,263,120,43,36,55,20,37,0
burgean01w,2,0,WAS,31,124,731,27,49,76,88,26,2,60,45,141,47,27,16,47,14,27,0
burgean01w,3,0,WAS,31,155,792,23,54,77,120,36,4,51,43,130,50,54,41,41,14,31,0
burgean01w,4,0,WAS,34,131,841,24,55,79,112,27,1,52,47,134,50,25,15,58,16,33,1
burgeli01w,1,0,SAC,6,16,49,8,11,19,2,1,2,5,9,16,4,11,8,0,0,0,0
burraal01w,1,0,POR,21,159,314,20,54,74,6,3,7,36,36,109,64,41,31,0,0,4,0
burraal01w,2,0,POR,26,106,272,22,37,59,10,5,3,30,30,83,44,31,18,0,0,1,0
burraal01w,3,0,POR,32,278,633,52,95,147,7,10,7,49,58,186,117,52,44,0,0,24,0
burraal01w,4,0,SEA,27,89,270,27,34,61,5,5,5,25,58,75,35,27,19,0,0,2,0
burseja01w,2,0,MIN,20,47,169,23,19,42,5,2,15,20,20,48,16,20,15,1,0,0,0
burseja01w,3,0,MIN,31,83,344,29,31,60,7,7,13,18,60,83,31,36,21,1,0,2,0
burseja01w,4,0,MIN,32,222,480,42,75,117,21,17,30,45,84,173,82,76,58,2,0,17,2
burseja01w,5,0,SEA,37,168,623,61,53,114,20,32,46,49,101,146,63,71,42,0,0,0,2
burseja01w,6,0,SEA,37,368,949,89,124,213,26,22,41,80,150,261,138,129,92,0,0,37,6
burseja01w,7,0,SEA,30,331,818,66,122,188,23,19,28,56,102,247,123,122,84,1,1,30,2
burseja01w,8,0,SEA,29,256,709,67,87,154,22,13,28,58,86,209,93,101,70,1,0,29,0
burseja01w,10,0,SEA,37,209,573,32,83,115,12,21,33,38,80,153,74,84,61,0,0,11,2
buttsta01w,5,0,MIN,31,76,424,21,41,62,25,13,7,25,38,80,24,25,18,37,10,0,1
byearla01w,1,0,SAC,34,181,533,42,82,124,21,31,5,35,72,144,75,49,30,2,1,0,1
byearla01w,2,0,LAS,39,342,841,95,116,211,31,45,17,43,128,257,151,66,39,3,1,13,4
byearla01w,3,0,LAS,32,224,614,80,90,170,18,28,5,30,108,153,95,64,34,0,0,7,4
byearla01w,4,0,LAS,5,28,72,12,9,21,2,0,2,2,12,25,10,11,8,1,0,0,0
byearla01w,7,0,WAS,26,112,330,37,50,87,10,12,2,35,58,107,48,20,16,0,0,0,2
byearla01w,8,0,HOU,30,151,327,37,38,75,16,23,5,37,60,110,65,36,21,0,0,0,0
byearla01w,9,0,HOU,11,18,46,5,7,12,1,3,0,1,16,17,8,3,2,0,0,0,0
campbed01w,1,0,SEA,16,222,510,8,26,34,37,19,4,40,35,215,84,58,41,49,13,16,0
campbed01w,2,0,SAC,37,288,969,15,81,96,85,24,10,69,54,275,103,46,35,103,47,37,0
campbed01w,3,0,SAC,1,4,12,0,1,1,0,1,0,0,0,5,2,0,0,2,0,0,0
campbed01w,4,0,SAC,40,307,872,18,56,74,54,22,5,51,53,280,115,35,27,127,50,40,0
campbed01w,5,0,SAC,28,100,434,3,27,30,21,8,2,17,30,101,39,2,0,53,22,28,0
campbed01w,6,0,SAS,28,48,248,2,12,14,14,7,0,15,20,67,21,1,1,19,5,2,0
campbmi01w,1,0,WAS,5,6,22,0,2,2,1,0,1,3,2,5,2,2,2,0,0,0,0
cantydo01w,1,0,DET,28,257,784,31,39,70,82,49,5,51,64,203,83,131,91,5,0,27,0
cantydo01w,2,0,DET,32,197,625,45,38,83,70,31,1,55,69,193,70,74,56,5,1,18,0
cantydo01w,3,0,DET,28,160,625,24,45,69,83,21,4,56,59,154,52,76,55,5,1,12,0
cantydo01w,4,0,HOU,35,183,696,43,68,111,61,23,1,52,69,154,58,101,67,1,0,4,0
cantydo01w,5,0,HOU,32,177,770,40,44,84,64,32,1,45,61,150,63,72,51,2,0,12,0
cantydo01w,6,0,HOU,38,310,1159,36,94,130,118,30,2,81,87,268,107,130,96,4,0,37,0
cantydo01w,7,0,HOU,17,180,479,12,44,56,50,17,0,40,37,113,60,83,60,3,0,17,0
cantydo01w,8,0,CHI,30,259,776,19,45,64,123,30,4,57,42,241,87,115,81,16,4,27,0
cantydo01w,9,0,CHI,28,226,737,24,47,71,115,28,3,54,74,180,71,124,83,6,1,28,0
cantydo01w,10,0,CHI,34,234,776,18,45,63,109,28,5,57,96,194,74,119,82,11,4,34,1
careyja01w,6,0,CON,21,23,157,2,6,8,14,3,0,8,14,28,9,0,0,19,5,0,0
careyja01w,7,0,CON,29,68,315,1,16,17,34,7,0,17,28,64,24,5,5,45,15,0,0
careyja01w,8,0,CON,36,120,466,1,31,32,39,5,0,17,31,108,39,11,8,77,34,0,0
careyja01w,9,0,CON,34,137,501,4,36,40,47,8,1,22,24,111,47,10,9,83,34,3,0
carsoes01w,9,0,NYL,40,257,747,26,59,85,36,33,10,39,60,278,108,48,32,35,9,36,0
carsoes01w,10,0,NYL,34,340,859,24,48,72,46,37,10,54,76,321,131,48,44,102,34,34,1
carteam01w,5,0,DET,2,1,13,0,4,4,0,2,0,3,5,0,0,2,1,0,0,0,0
carteam01w,6,0,NYL,3,0,13,0,2,2,0,0,0,1,4,1,0,0,0,0,0,0,0
cashsw01w,3,0,DET,32,474,1079,77,145,222,86,37,31,100,85,353,144,227,173,63,13,32,0
cashsw01w,4,0,DET,41,678,1386,89,155,244,154,47,28,136,97,534,238,266,188,50,14,41,0
